login_attempts_last_5m,distinct_users_from_ip_last_5m,hour_of_day,day_of_week,is_attack
1,1,9,1,0
55,1,4,0,1
1,1,21,3,0
1,1,14,0,0
1,1,16,2,0
63,1,7,5,1
1,1,21,0,0
20,3,2,5,1
3,1,11,0,0
1,1,15,4,0
1,1,17,0,0
1,1,15,1,0
1,1,11,0,0
1,1,18,1,0
2,1,9,4,0
2,1,9,0,0
42,41,22,4,1
1,1,15,0,0
2,1,7,3,0
1,1,13,2,0
3,1,8,3,0
1,1,8,2,0
2,1,11,1,0
1,1,10,3,0
36,1,11,6,1
1,1,19,1,0
1,1,8,4,0
2,1,15,2,0
1,1,10,6,0
1,1,12,2,0
1,1,16,0,0
87,1,23,4,1
1,1,10,5,0
1,1,18,5,0
87,1,3,1,1
2,1,5,4,0
1,1,8,0,0
1,1,8,0,0
1,1,21,3,0
1,1,12,2,0
1,1,18,4,0
13,3,3,5,1
39,1,15,0,1
1,1,9,1,0
1,1,17,3,0
36,29,23,1,1
3,1,10,1,0
1,1,11,3,0
1,1,16,3,0
1,1,19,3,0
1,1,8,2,0
1,1,13,3,0
44,47,20,6,1
14,20,7,5,1
1,1,16,0,0
2,1,13,1,0
1,1,14,0,0
1,1,15,4,0
2,1,13,2,0
1,1,13,0,0
10,2,6,5,1
2,1,19,0,0
18,1,20,3,1
1,1,13,3,0
1,1,3,4,0
46,17,20,4,1
2,1,8,0,0
1,1,20,3,0
1,1,11,2,0
1,1,18,1,0
1,1,3,1,0
1,1,13,2,0
1,1,19,0,0
3,1,16,1,0
1,1,14,2,0
25,29,20,0,1
2,1,12,1,0
1,1,13,2,0
1,1,12,1,0
1,1,14,4,0
26,2,12,5,1
1,1,9,4,0
2,1,17,0,0
1,1,9,6,0
2,1,19,0,0
1,1,11,1,0
30,1,1,4,1
1,1,16,0,0
1,1,10,2,0
1,1,17,0,0
2,1,16,6,0
76,1,4,3,1
27,28,20,6,1
1,1,11,3,0
43,21,6,0,1
1,1,16,0,0
2,1,14,2,0
1,1,19,3,0
1,1,23,2,0
1,1,7,2,0
1,1,18,0,0
2,1,17,1,0
1,1,19,0,0
1,1,10,2,0
1,1,19,4,0
39,12,22,1,1
2,1,10,2,0
1,1,8,4,0
1,1,19,2,0
1,1,16,0,0
1,1,12,2,0
1,1,21,6,0
1,1,19,3,0
1,1,16,2,0
1,1,12,1,0
17,42,3,4,1
1,1,10,4,0
1,1,14,2,0
17,1,20,0,1
1,1,9,3,0
1,1,11,6,0
13,12,2,1,1
1,1,14,3,0
2,1,9,2,0
1,1,8,0,0
1,1,16,2,0
1,1,3,1,0
1,1,15,2,0
1,1,12,4,0
1,1,19,3,0
3,1,17,2,0
2,1,17,0,0
1,1,18,4,0
1,1,16,0,0
1,1,14,3,0
1,1,11,0,0
47,1,14,2,1
2,1,11,2,0
2,1,14,3,0
1,1,14,3,0
1,1,14,4,0
1,1,9,3,0
6,4,4,6,1
1,1,9,4,0
1,1,14,3,0
48,1,10,4,1
1,1,9,3,0
16,3,0,6,1
1,1,17,0,0
2,1,8,1,0
2,1,20,1,0
100,1,6,0,1
1,1,7,1,0
1,1,9,1,0
92,1,4,2,1
1,1,15,3,0
22,1,12,6,1
1,1,16,3,0
1,1,22,6,0
2,1,9,0,0
2,1,10,4,0
1,1,12,3,0
50,30,0,1,1
1,1,12,6,0
1,1,1,3,0
1,1,15,0,0
1,1,17,0,0
2,1,16,3,0
1,1,8,4,0
1,1,17,4,0
13,5,2,6,1
1,1,17,6,0
2,1,18,2,0
1,1,13,1,0
9,4,20,5,1
2,1,19,2,0
2,1,14,3,0
35,18,2,3,1
1,1,18,0,0
1,1,9,1,0
1,1,18,4,0
1,1,18,2,0
1,1,15,0,0
1,1,6,1,0
33,21,5,0,1
2,1,20,2,0
1,1,17,3,0
1,1,14,6,0
97,1,4,0,1
2,1,16,1,0
1,1,12,5,0
2,1,19,2,0
2,1,3,2,0
2,1,20,0,0
1,1,11,3,0
1,1,11,3,0
2,1,18,2,0
1,1,13,2,0
1,1,11,0,0
19,5,6,5,1
1,1,15,3,0
1,1,8,5,0
1,1,8,3,0
1,1,8,0,0
83,1,21,4,1
15,1,7,6,1
36,1,19,6,1
1,1,18,2,0
1,1,14,3,0
1,1,13,0,0
1,1,17,4,0
1,1,10,2,0
1,1,15,2,0
1,1,14,5,0
1,1,19,0,0
1,1,8,3,0
20,2,6,5,1
14,4,5,5,1
1,1,15,0,0
2,1,14,4,0
2,1,11,0,0
1,1,14,0,0
36,44,0,5,1
1,1,10,2,0
1,1,14,3,0
32,49,2,4,1
2,1,11,0,0
1,1,8,3,0
1,1,11,3,0
3,1,19,0,0
1,1,19,3,0
2,1,8,0,0
2,1,17,0,0
43,27,22,4,1
2,1,12,0,0
1,1,9,0,0
1,1,9,1,0
1,1,12,0,0
1,1,8,1,0
1,1,17,3,0
1,1,11,1,0
2,1,6,0,0
2,1,23,3,0
2,1,11,3,0
1,1,1,4,0
1,1,12,4,0
19,5,2,6,1
1,1,11,1,0
1,1,3,3,0
1,1,14,0,0
1,1,22,4,0
1,1,17,3,0
1,1,19,0,0
1,1,12,2,0
2,1,17,0,0
1,1,17,4,0
1,1,12,4,0
1,1,8,5,0
1,1,19,1,0
66,1,12,3,1
18,5,5,6,1
1,1,19,5,0
2,1,13,2,0
17,3,6,5,1
1,1,15,0,0
1,1,18,2,0
1,1,22,4,0
1,1,8,6,0
33,20,4,3,1
1,1,10,2,0
1,1,10,1,0
1,1,10,2,0
1,1,17,0,0
1,1,8,4,0
1,1,16,2,0
58,2,20,6,1
1,1,16,3,0
2,1,6,2,0
1,1,18,6,0
36,1,7,1,1
2,1,15,3,0
1,1,14,6,0
19,10,6,2,1
2,1,10,0,0
76,1,4,5,1
2,1,9,1,0
15,2,22,5,1
43,1,4,6,1
1,1,18,2,0
21,36,0,1,1
1,1,22,4,0
1,1,19,6,0
64,1,9,4,1
1,1,18,2,0
1,1,15,1,0
1,1,19,4,0
1,1,17,2,0
1,1,18,5,0
2,1,7,3,0
2,1,11,3,0
2,1,17,4,0
2,1,6,0,0
7,1,23,5,1
1,1,11,2,0
1,1,11,2,0
1,1,9,0,0
1,1,17,2,0
1,1,18,3,0
1,1,17,0,0
32,19,7,3,1
1,1,11,5,0
1,1,15,0,0
30,1,6,4,1
2,1,13,3,0
9,4,3,6,1
2,1,14,3,0
3,1,18,4,0
2,1,14,1,0
1,1,18,3,0
51,1,18,3,1
22,1,6,3,1
1,1,14,1,0
1,1,16,2,0
5,5,1,6,1
3,1,9,0,0
34,1,17,2,1
7,2,4,5,1
21,2,7,0,1
2,1,23,0,0
1,1,9,1,0
1,1,9,2,0
3,1,16,3,0
1,1,9,4,0
31,19,7,1,1
1,1,13,4,0
13,4,0,6,1
1,1,8,3,0
1,1,18,0,0
1,1,9,3,0
50,24,22,3,1
1,1,10,1,0
1,1,16,0,0
54,1,12,1,1
1,1,10,4,0
34,28,1,2,1
1,1,12,0,0
1,1,8,1,0
58,1,12,4,1
2,1,16,1,0
1,1,10,1,0
1,1,11,5,0
1,1,15,6,0
19,10,3,3,1
2,1,9,6,0
91,1,21,0,1
1,1,11,4,0
13,2,1,6,1
2,1,9,4,0
1,1,11,0,0
1,1,12,3,0
57,1,16,3,1
1,1,18,3,0
1,1,9,4,0
1,1,8,3,0
1,1,8,1,0
1,1,19,2,0
1,1,5,3,0
1,1,8,3,0
1,1,10,0,0
1,1,9,1,0
69,1,1,0,1
10,14,5,5,1
1,1,16,3,0
1,1,18,1,0
2,1,13,4,0
1,1,19,4,0
1,1,14,1,0
1,1,5,4,0
1,1,13,4,0
1,1,12,0,0
1,1,18,4,0
2,1,17,2,0
1,1,19,3,0
1,1,19,2,0
1,1,12,1,0
16,4,1,6,1
1,1,11,3,0
1,1,18,5,0
1,1,18,0,0
90,1,10,1,1
20,23,0,1,1
1,1,14,0,0
73,1,10,1,1
1,1,10,3,0
2,1,17,0,0
1,1,15,5,0
1,1,8,5,0
3,1,12,3,0
1,1,9,6,0
20,1,20,5,1
16,3,21,6,1
1,1,11,1,0
50,1,23,6,1
1,1,8,0,0
1,1,9,1,0
1,1,18,0,0
1,1,15,0,0
1,1,12,4,0
2,1,15,2,0
3,1,15,2,0
1,1,11,1,0
10,3,2,5,1
1,1,4,3,0
1,1,19,1,0
35,47,6,3,1
1,1,12,2,0
1,1,20,3,0
1,1,11,1,0
1,1,8,1,0
14,2,0,5,1
1,1,13,0,0
60,2,2,6,1
1,1,10,3,0
1,1,2,3,0
37,1,9,6,1
38,49,23,4,1
10,3,21,5,1
1,1,9,0,0
1,1,0,3,0
1,1,11,0,0
1,1,10,0,0
2,1,10,1,0
1,1,10,1,0
1,1,9,1,0
1,1,18,4,0
2,1,12,2,0
77,1,23,4,1
1,1,8,6,0
53,1,22,6,1
82,1,19,1,1
49,48,20,2,1
1,1,8,4,0
1,1,14,1,0
1,1,17,2,0
1,1,14,2,0
1,1,12,6,0
1,1,14,3,0
1,1,10,2,0
2,1,8,1,0
34,28,20,2,1
3,1,6,1,0
1,1,21,5,0
40,20,0,3,1
1,1,19,1,0
28,19,5,4,1
1,1,9,0,0
1,1,18,4,0
1,1,18,0,0
91,2,18,5,1
1,1,11,1,0
2,1,11,0,0
1,1,15,3,0
18,41,5,4,1
2,1,19,2,0
1,1,16,4,0
1,1,13,0,0
10,35,2,0,1
39,1,21,6,1
1,1,18,6,0
2,1,12,2,0
1,1,12,1,0
1,1,19,2,0
1,1,11,4,0
1,1,19,1,0
1,1,14,0,0
2,1,15,0,0
3,1,19,3,0
1,1,12,1,0
48,45,6,2,1
1,1,11,4,0
1,1,12,1,0
43,46,6,6,1
1,1,9,0,0
1,1,11,3,0
1,1,17,1,0
2,1,14,1,0
1,1,15,2,0
2,1,14,3,0
1,1,9,0,0
1,1,9,6,0
1,1,12,2,0
2,1,5,3,0
1,1,15,4,0
3,1,12,4,0
1,1,14,5,0
1,1,18,1,0
1,1,10,0,0
2,1,5,4,0
2,1,13,5,0
17,4,3,5,1
16,2,20,5,1
1,1,15,2,0
1,1,9,4,0
2,1,18,2,0
56,1,18,0,1
12,4,20,5,1
1,1,13,1,0
1,1,15,2,0
1,1,9,3,0
1,1,15,4,0
1,1,13,1,0
1,1,13,0,0
1,1,16,4,0
2,1,8,3,0
1,1,16,1,0
1,1,13,4,0
1,1,14,2,0
1,1,8,2,0
2,1,23,0,0
1,1,18,2,0
1,1,8,3,0
1,1,4,4,0
1,1,11,2,0
1,1,6,6,0
2,1,10,2,0
1,1,10,2,0
1,1,15,1,0
1,1,7,0,0
2,1,6,4,0
18,2,0,6,1
1,1,12,3,0
11,4,23,5,1
1,1,14,3,0
2,1,15,3,0
17,32,4,6,1
1,1,16,4,0
1,1,3,3,0
1,1,5,1,0
1,1,10,5,0
34,32,21,1,1
2,1,10,0,0
33,1,21,2,1
1,1,5,3,0
30,48,22,0,1
8,4,5,6,1
3,1,18,3,0
1,1,17,1,0
2,1,19,1,0
1,1,19,1,0
1,1,13,2,0
1,1,18,5,0
3,1,16,5,0
1,1,13,1,0
1,1,19,6,0
2,1,20,1,0
1,1,12,4,0
3,1,10,4,0
3,1,11,5,0
1,1,5,1,0
1,1,13,1,0
1,1,18,1,0
63,1,8,4,1
1,1,12,0,0
1,1,8,0,0
2,1,15,4,0
1,1,18,4,0
1,1,12,4,0
1,1,13,2,0
1,1,13,3,0
1,1,15,6,0
11,4,0,6,1
1,1,14,3,0
2,1,11,2,0
1,1,10,0,0
1,1,10,0,0
1,1,11,0,0
20,16,3,2,1
1,1,16,0,0
1,1,12,4,0
1,1,12,0,0
2,1,19,6,0
1,1,4,3,0
8,1,4,5,1
3,1,13,0,0
34,1,5,0,1
1,1,1,4,0
1,1,19,0,0
1,1,11,1,0
1,1,19,3,0
1,1,19,1,0
1,1,8,1,0
1,1,13,4,0
1,1,13,1,0
1,1,19,4,0
1,1,15,3,0
1,1,19,0,0
1,1,13,5,0
44,19,22,4,1
1,1,10,1,0
3,1,3,1,0
1,1,12,4,0
1,1,15,2,0
1,1,8,1,0
11,38,20,5,1
83,2,6,4,1
2,1,8,4,0
43,2,8,2,1
1,1,11,3,0
1,1,8,2,0
1,1,11,0,0
3,1,19,3,0
1,1,6,2,0
1,1,16,1,0
1,1,14,0,0
1,1,15,4,0
1,1,17,0,0
20,1,6,5,1
18,3,4,5,1
1,1,15,2,0
1,1,15,3,0
1,1,3,2,0
2,1,13,4,0
1,1,15,5,0
35,48,1,0,1
13,5,23,5,1
2,1,16,1,0
100,1,1,6,1
2,1,15,4,0
1,1,10,3,0
1,1,17,3,0
93,1,21,2,1
20,5,20,6,1
75,2,0,2,1
44,1,17,0,1
1,1,11,2,0
1,1,17,0,0
1,1,11,4,0
5,5,5,6,1
1,1,14,0,0
1,1,12,0,0
1,1,2,3,0
1,1,16,5,0
1,1,14,4,0
3,1,6,4,0
1,1,12,0,0
2,1,15,3,0
1,1,19,4,0
1,1,10,4,0
25,11,2,4,1
59,1,0,3,1
16,3,1,5,1
19,1,4,5,1
1,1,8,1,0
1,1,12,4,0
1,1,14,0,0
1,1,15,5,0
1,1,18,4,0
34,25,20,5,1
1,1,13,3,0
49,42,5,2,1
66,2,16,1,1
38,46,21,2,1
1,1,11,2,0
1,1,14,5,0
1,1,15,5,0
1,1,9,2,0
7,1,0,5,1
1,1,8,3,0
97,1,13,6,1
1,1,15,2,0
1,1,15,2,0
2,1,19,4,0
43,41,22,5,1
1,1,18,1,0
2,1,15,3,0
49,23,6,2,1
1,1,8,4,0
1,1,17,3,0
3,1,8,5,0
3,1,16,4,0
1,1,10,5,0
1,1,12,4,0
1,1,17,5,0
10,4,22,6,1
2,1,16,2,0
1,1,10,1,0
1,1,13,4,0
1,1,10,3,0
1,1,18,4,0
1,1,16,0,0
1,1,11,0,0
82,1,23,5,1
1,1,15,1,0
1,1,20,6,0
1,1,23,2,0
1,1,18,2,0
1,1,18,2,0
30,18,6,3,1
1,1,19,1,0
1,1,12,3,0
1,1,8,6,0
1,1,17,0,0
8,1,1,6,1
23,2,1,3,1
2,1,13,5,0
5,5,5,5,1
1,1,11,2,0
1,1,10,4,0
1,1,12,4,0
2,1,12,4,0
1,1,15,1,0
1,1,18,3,0
1,1,18,2,0
2,1,18,0,0
1,1,19,3,0
1,1,15,2,0
2,1,12,3,0
1,1,16,0,0
1,1,15,3,0
1,1,16,2,0
1,1,15,0,0
1,1,19,3,0
1,1,11,6,0
1,1,16,3,0
5,2,21,5,1
50,42,20,2,1
1,1,16,2,0
1,1,11,1,0
2,1,9,4,0
2,1,14,1,0
6,1,3,6,1
85,1,1,4,1
3,1,11,4,0
1,1,18,5,0
1,1,8,2,0
1,1,9,5,0
1,1,15,1,0
2,1,12,0,0
1,1,8,2,0
1,1,19,3,0
1,1,7,0,0
1,1,11,2,0
1,1,10,0,0
1,1,12,3,0
1,1,16,4,0
66,2,9,5,1
1,1,17,0,0
1,1,15,5,0
1,1,11,1,0
1,1,11,4,0
16,2,3,5,1
95,1,1,2,1
2,1,17,0,0
1,1,12,3,0
29,18,22,0,1
44,31,4,2,1
1,1,19,0,0
1,1,18,1,0
17,3,1,5,1
1,1,23,5,0
1,1,19,3,0
2,1,14,5,0
1,1,10,0,0
12,28,23,5,1
15,1,8,2,1
1,1,18,3,0
1,1,3,4,0
1,1,19,4,0
78,1,23,3,1
1,1,8,2,0
1,1,13,4,0
9,4,2,6,1
2,1,13,3,0
1,1,16,0,0
1,1,1,2,0
10,19,3,2,1
1,1,11,3,0
2,1,14,0,0
1,1,14,4,0
3,1,12,2,0
1,1,12,2,0
96,1,4,6,1
2,1,16,2,0
16,1,5,5,1
1,1,23,2,0
16,4,7,5,1
2,1,14,3,0
12,5,4,6,1
1,1,14,3,0
1,1,9,2,0
14,4,7,5,1
1,1,17,5,0
2,1,8,2,0
1,1,12,3,0
8,4,3,6,1
1,1,12,2,0
1,1,10,0,0
43,38,21,2,1
1,1,11,6,0
1,1,13,4,0
1,1,18,6,0
1,1,10,4,0
2,1,16,5,0
16,3,22,5,1
2,1,13,0,0
1,1,15,4,0
1,1,17,4,0
1,1,15,4,0
2,1,9,3,0
1,1,15,3,0
1,1,17,2,0
1,1,14,4,0
1,1,13,2,0
2,1,16,5,0
8,3,7,6,1
1,1,8,4,0
1,1,13,3,0
52,1,8,2,1
1,1,15,5,0
1,1,19,5,0
1,1,9,3,0
16,5,4,6,1
1,1,16,3,0
1,1,1,2,0
1,1,8,1,0
40,1,23,0,1
37,11,1,0,1
1,1,16,1,0
1,1,9,3,0
2,1,15,0,0
15,28,23,2,1
1,1,10,1,0
1,1,18,1,0
1,1,18,3,0
50,50,3,6,1
1,1,8,4,0
100,1,1,1,1
1,1,16,3,0
15,1,22,6,1
2,1,9,6,0
1,1,4,3,0
41,39,22,0,1
1,1,8,4,0
18,4,4,5,1
6,2,7,6,1
1,1,19,4,0
2,1,10,1,0
1,1,16,1,0
1,1,17,0,0
1,1,16,3,0
1,1,19,5,0
2,1,18,4,0
1,1,12,3,0
1,1,7,1,0
38,39,20,3,1
1,1,18,3,0
1,1,8,3,0
1,1,12,2,0
1,1,15,0,0
1,1,13,6,0
1,1,14,2,0
1,1,18,0,0
2,1,19,4,0
1,1,8,0,0
1,1,7,4,0
1,1,13,2,0
1,1,14,3,0
35,1,3,4,1
1,1,13,6,0
18,30,2,5,1
2,1,15,4,0
1,1,14,2,0
32,1,11,0,1
1,1,12,4,0
1,1,12,2,0
2,1,18,4,0
1,1,12,2,0
3,1,12,4,0
1,1,8,2,0
1,1,14,6,0
1,1,8,4,0
2,1,14,0,0
1,1,12,2,0
49,20,6,3,1
2,1,7,0,0
1,1,16,2,0
19,5,6,6,1
3,1,14,2,0
1,1,2,3,0
1,1,18,2,0
1,1,10,2,0
1,1,19,5,0
1,1,13,4,0
1,1,16,3,0
1,1,20,5,0
2,1,13,5,0
1,1,10,4,0
1,1,14,2,0
1,1,7,2,0
1,1,8,4,0
1,1,11,6,0
2,1,14,3,0
20,2,6,5,1
2,1,14,0,0
1,1,8,1,0
1,1,8,4,0
1,1,5,1,0
2,1,15,2,0
10,16,22,4,1
2,1,19,3,0
43,12,7,2,1
1,1,16,3,0
23,11,23,5,1
2,1,12,1,0
1,1,10,1,0
46,38,3,5,1
2,1,11,3,0
2,1,13,1,0
1,1,4,2,0
1,1,17,5,0
1,1,17,6,0
2,1,12,1,0
1,1,10,3,0
1,1,18,0,0
1,1,19,2,0
1,1,9,3,0
84,2,16,4,1
1,1,18,1,0
1,1,18,5,0
1,1,16,0,0
1,1,18,3,0
17,2,21,5,1
2,1,14,1,0
1,1,20,1,0
1,1,16,2,0
1,1,14,4,0
3,1,17,3,0
2,1,15,2,0
60,1,4,4,1
1,1,15,3,0
72,1,10,1,1
83,1,17,2,1
1,1,8,0,0
1,1,15,2,0
16,1,20,6,1
1,1,14,5,0
1,1,18,6,0
1,1,9,2,0
1,1,22,5,0
1,1,15,1,0
1,1,20,5,0
1,1,9,1,0
63,1,9,3,1
1,1,18,1,0
1,1,11,2,0
3,1,18,6,0
1,1,22,6,0
1,1,14,5,0
1,1,13,3,0
1,1,17,3,0
2,1,13,1,0
2,1,12,0,0
2,1,5,6,0
13,2,4,6,1
1,1,17,2,0
69,2,6,2,1
1,1,17,0,0
1,1,11,0,0
1,1,20,4,0
1,1,19,2,0
1,1,15,3,0
6,4,4,6,1
1,1,17,3,0
2,1,9,2,0
17,4,22,5,1
1,1,14,2,0
1,1,12,0,0
1,1,16,3,0
47,27,3,1,1
1,1,19,3,0
1,1,16,4,0
2,1,16,4,0
2,1,15,2,0
2,1,13,4,0
39,1,2,5,1
1,1,9,3,0
1,1,18,1,0
2,1,13,2,0
47,20,3,4,1
56,2,9,2,1
2,1,15,1,0
1,1,19,4,0
1,1,10,1,0
1,1,11,0,0
1,1,21,3,0
2,1,16,3,0
1,1,9,4,0
1,1,13,0,0
1,1,9,2,0
1,1,17,6,0
1,1,10,1,0
40,12,6,4,1
1,1,15,2,0
1,1,19,1,0
2,1,17,5,0
1,1,12,2,0
1,1,8,3,0
1,1,12,3,0
1,1,17,1,0
1,1,12,3,0
2,1,12,3,0
1,1,12,2,0
86,1,19,1,1
2,1,17,0,0
1,1,16,1,0
2,1,11,3,0
1,1,16,0,0
20,16,7,4,1
5,1,23,6,1
1,1,4,4,0
1,1,10,1,0
1,1,10,4,0
1,1,9,0,0
2,1,11,2,0
1,1,9,1,0
1,1,16,4,0
1,1,9,0,0
1,1,11,2,0
16,5,3,5,1
1,1,14,2,0
10,4,1,6,1
1,1,11,4,0
1,1,14,0,0
1,1,5,3,0
1,1,11,3,0
1,1,21,1,0
2,1,12,0,0
8,5,7,5,1
2,1,19,3,0
1,1,16,3,0
1,1,18,2,0
18,4,0,6,1
2,1,13,0,0
1,1,15,4,0
1,1,4,2,0
2,1,14,4,0
1,1,14,3,0
1,1,17,6,0
1,1,16,4,0
2,1,9,0,0
2,1,16,0,0
1,1,8,1,0
1,1,9,1,0
31,39,0,2,1
1,1,8,4,0
1,1,8,2,0
1,1,7,3,0
11,20,4,1,1
61,1,12,5,1
1,1,12,1,0
16,38,23,3,1
1,1,8,0,0
2,1,11,1,0
37,2,20,2,1
1,1,11,0,0
1,1,10,3,0
2,1,8,2,0
1,1,8,2,0
1,1,19,5,0
1,1,17,4,0
1,1,13,3,0
1,1,22,4,0
56,1,19,1,1
1,1,8,0,0
2,1,12,2,0
1,1,13,0,0
1,1,11,0,0
2,1,14,3,0
1,1,9,0,0
1,1,9,1,0
2,1,13,6,0
2,1,19,0,0
31,10,20,1,1
1,1,11,3,0
2,1,7,5,0
1,1,18,4,0
1,1,11,1,0
1,1,14,3,0
1,1,17,4,0
2,1,6,3,0
20,28,3,4,1
1,1,15,3,0
1,1,0,0,0
1,1,12,2,0
1,1,11,5,0
1,1,12,4,0
1,1,16,0,0
1,1,7,5,0
1,1,15,3,0
37,46,21,3,1
1,1,15,4,0
1,1,9,2,0
1,1,22,6,0
16,4,22,6,1
46,30,22,0,1
2,1,8,1,0
52,1,18,0,1
3,1,14,3,0
2,1,19,0,0
1,1,14,3,0
67,2,18,5,1
1,1,16,4,0
15,1,2,4,1
34,1,19,2,1
48,20,4,2,1
1,1,15,4,0
2,1,14,3,0
1,1,14,4,0
1,1,16,4,0
1,1,12,5,0
1,1,12,5,0
1,1,11,0,0
1,1,18,6,0
28,27,23,4,1
1,1,13,0,0
1,1,0,3,0
1,1,9,0,0
1,1,9,4,0
1,1,22,2,0
1,1,18,4,0
60,1,14,2,1
1,1,15,6,0
17,1,19,5,1
43,1,17,5,1
1,1,9,3,0
2,1,17,4,0
1,1,15,4,0
2,1,16,4,0
1,1,13,4,0
2,1,12,1,0
1,1,19,3,0
2,1,9,0,0
1,1,15,3,0
40,1,7,3,1
2,1,19,0,0
1,1,14,6,0
2,1,15,2,0
1,1,16,1,0
1,1,17,3,0
1,1,14,3,0
1,1,15,4,0
1,1,2,5,0
1,1,17,4,0
1,1,19,2,0
1,1,9,2,0
1,1,15,1,0
1,1,9,3,0
2,1,15,5,0
19,4,21,5,1
18,36,3,5,1
1,1,10,3,0
2,1,9,4,0
1,1,12,3,0
1,1,13,4,0
1,1,13,4,0
1,1,14,1,0
1,1,18,0,0
2,1,15,2,0
1,1,14,2,0
2,1,18,3,0
96,1,21,3,1
73,1,15,0,1
2,1,17,2,0
2,1,13,0,0
1,1,2,2,0
1,1,11,2,0
1,1,13,6,0
98,1,9,1,1
1,1,10,2,0
3,1,8,3,0
17,41,4,3,1
2,1,10,1,0
1,1,22,0,0
1,1,15,0,0
1,1,12,2,0
1,1,14,1,0
2,1,10,0,0
37,2,5,0,1
12,2,3,6,1
1,1,20,2,0
1,1,19,0,0
7,4,20,5,1
1,1,17,3,0
20,1,20,6,1
1,1,16,4,0
1,1,14,3,0
1,1,2,3,0
1,1,7,4,0
1,1,8,3,0
1,1,19,3,0
3,1,14,0,0
1,1,13,3,0
1,1,23,4,0
17,46,4,2,1
1,1,5,2,0
1,1,11,3,0
1,1,12,0,0
1,1,18,3,0
2,1,18,2,0
1,1,9,4,0
1,1,18,5,0
1,1,13,1,0
1,1,16,4,0
1,1,10,3,0
1,1,19,5,0
1,1,16,2,0
1,1,8,4,0
1,1,17,1,0
1,1,14,2,0
1,1,15,3,0
1,1,18,0,0
9,4,1,6,1
1,1,11,4,0
1,1,11,4,0
1,1,18,1,0
1,1,6,1,0
1,1,17,2,0
1,1,16,0,0
2,1,8,2,0
1,1,17,1,0
1,1,13,4,0
3,1,12,4,0
1,1,18,4,0
1,1,19,2,0
1,1,18,6,0
1,1,13,1,0
1,1,11,4,0
2,1,14,0,0
1,1,9,4,0
1,1,19,0,0
1,1,9,4,0
1,1,17,4,0
1,1,11,4,0
51,1,17,2,1
2,1,8,0,0
1,1,19,6,0
14,32,4,0,1
1,1,15,2,0
1,1,9,3,0
1,1,9,4,0
1,1,11,0,0
1,1,10,1,0
2,1,13,0,0
3,1,22,5,0
1,1,19,1,0
1,1,3,4,0
1,1,23,2,0
1,1,19,4,0
2,1,10,1,0
12,4,5,6,1
1,1,19,2,0
1,1,8,2,0
1,1,9,4,0
1,1,15,1,0
71,1,3,0,1
17,2,1,5,1
2,1,9,2,0
19,2,23,6,1
1,1,19,0,0
6,5,4,6,1
2,1,6,4,0
43,41,20,3,1
1,1,15,0,0
18,1,3,5,1
1,1,11,2,0
1,1,19,3,0
1,1,14,0,0
1,1,9,0,0
35,1,10,0,1
1,1,2,2,0
14,3,0,6,1
9,4,22,5,1
45,32,2,3,1
1,1,3,2,0
9,2,22,6,1
1,1,13,2,0
8,5,1,5,1
1,1,16,0,0
1,1,5,0,0
8,2,0,5,1
6,4,21,6,1
1,1,17,0,0
1,1,16,4,0
2,1,14,0,0
1,1,12,4,0
1,1,11,0,0
1,1,18,4,0
2,1,2,4,0
1,1,22,2,0
15,5,22,6,1
20,4,22,5,1
1,1,9,3,0
3,1,10,2,0
1,1,20,0,0
1,1,19,2,0
1,1,10,4,0
48,50,7,6,1
1,1,3,0,0
3,1,19,2,0
1,1,15,0,0
1,1,11,4,0
1,1,13,3,0
2,1,16,4,0
1,1,11,3,0
1,1,14,3,0
1,1,13,1,0
19,1,20,5,1
1,1,16,1,0
1,1,10,3,0
1,1,13,4,0
5,4,20,5,1
3,1,11,0,0
2,1,12,4,0
89,1,12,4,1
1,1,18,1,0
2,1,17,3,0
11,30,21,6,1
33,24,5,3,1
1,1,8,6,0
1,1,16,1,0
3,1,12,0,0
2,1,18,0,0
1,1,9,3,0
1,1,19,0,0
1,1,15,1,0
1,1,12,1,0
2,1,12,2,0
1,1,13,1,0
1,1,11,2,0
1,1,13,1,0
2,1,14,0,0
3,1,19,4,0
1,1,7,3,0
1,1,11,3,0
1,1,7,0,0
1,1,11,2,0
1,1,10,4,0
12,4,23,5,1
1,1,15,0,0
13,5,2,6,1
29,1,22,5,1
1,1,13,4,0
6,2,23,5,1
1,1,2,0,0
21,1,9,1,1
2,1,16,2,0
1,1,10,2,0
1,1,12,1,0
1,1,12,3,0
6,1,22,6,1
1,1,14,1,0
1,1,1,2,0
2,1,18,3,0
2,1,17,4,0
2,1,16,1,0
1,1,8,0,0
1,1,12,1,0
2,1,13,4,0
1,1,19,0,0
1,1,12,1,0
91,1,4,3,1
1,1,19,6,0
2,1,19,1,0
1,1,16,0,0
1,1,14,4,0
1,1,19,3,0
20,5,4,5,1
1,1,21,5,0
1,1,17,0,0
1,1,12,0,0
1,1,14,6,0
1,1,10,6,0
2,1,18,4,0
1,1,15,1,0
1,1,10,3,0
1,1,13,3,0
1,1,10,0,0
1,1,8,1,0
50,1,20,3,1
1,1,22,4,0
1,1,17,3,0
1,1,8,2,0
1,1,14,3,0
1,1,8,4,0
29,10,4,5,1
